MSIZE;ITERATIONS;GPU-CO;GPU-CA;matrMulIntShared;
144;3;0.164832;0.257888;
144;4;0.164608;0.258048;
144;5;0.163968;0.260544;
144;6;0.164800;0.259392;
144;7;0.165664;0.255616;
144;8;0.164128;0.260960;
144;9;0.162720;0.257888;
144;10;0.204800;0.256352;
144;11;0.164992;0.257952;
144;12;0.165696;0.256864;
144;13;0.164064;0.257568;
144;14;0.166816;0.256640;
144;15;0.164992;0.256640;
144;16;0.166368;0.256672;
144;17;0.165280;0.257664;
144;18;0.162336;0.256896;
144;19;0.165280;0.259584;
144;20;0.163264;0.258048;
160;1;0.218176;0.328064;
160;2;0.224032;0.325568;
160;3;0.221664;0.323360;
160;4;0.221248;0.320896;
160;5;0.220320;0.321472;
160;6;0.219424;0.323200;
160;7;0.220320;0.321504;
160;8;0.219904;0.321408;
160;9;0.220608;0.323936;
160;10;0.219520;0.322400;
160;11;0.217792;0.323872;
160;12;0.220512;0.321920;
160;13;0.219200;0.321376;
160;14;0.221344;0.322592;
160;15;0.221920;0.320416;
160;16;0.218880;0.321408;
160;17;0.220544;0.318208;
160;18;0.237248;0.395296;
160;19;0.216096;0.320800;
160;20;0.218912;0.319488;
176;1;0.289664;0.392832;
176;2;0.276608;0.393152;
176;3;0.282016;0.395616;
176;4;0.277952;0.395296;
176;5;0.279232;0.391872;
176;6;0.276320;0.428160;
176;7;0.279744;0.392640;
176;8;0.281120;0.392480;
176;9;0.278432;0.415296;
176;10;0.277664;0.393536;
176;11;0.279008;0.393600;
176;12;0.279808;0.392896;
176;13;0.277472;0.394976;
176;14;0.280320;0.393824;
176;15;0.278592;0.391072;
176;16;0.279392;0.393184;
176;17;0.277024;0.412480;
176;18;0.279104;0.392256;
176;19;0.279200;0.391808;
176;20;0.279936;0.393920;
192;1;0.358496;0.475392;
192;2;0.347456;0.472832;
192;3;0.346592;0.474048;
192;4;0.348800;0.476768;
192;5;0.346624;0.471968;
192;6;0.346656;0.524160;
192;7;0.363680;0.524032;
192;8;0.348832;0.474944;
192;9;0.346656;0.473120;
192;10;0.347264;0.474656;
192;11;0.346400;0.475104;
192;12;0.346656;0.473024;
192;13;0.347072;0.474752;
192;14;0.356192;0.566528;
192;15;0.361472;0.485952;
192;16;0.348992;0.473248;
192;17;0.349056;0.472416;
192;18;0.347744;0.470688;
192;19;0.351328;0.476032;
192;20;0.353600;0.475040;
208;1;0.440320;0.581312;
208;2;0.440992;0.580448;
208;3;0.435744;0.577472;
208;4;0.438880;0.582016;
208;5;0.439744;0.578976;
208;6;0.436736;0.579744;
208;7;0.436320;0.575552;
208;8;0.439584;0.576128;
208;9;0.438752;0.576256;
208;10;0.437856;0.581184;
208;11;0.438880;0.582304;
208;12;0.440000;0.580800;
208;13;0.437664;0.582432;
208;14;0.438336;0.578912;
208;15;0.442528;0.580864;
208;16;0.438144;0.576928;
208;17;0.438304;0.580864;
208;18;0.440192;0.578816;
208;19;0.436352;0.577760;
208;20;0.439360;0.578528;
224;1;0.526176;0.687136;
224;2;0.528064;0.680736;
224;3;0.526304;0.682816;
224;4;0.527200;0.685952;
224;5;0.529216;0.685184;
224;6;0.523840;0.680288;
224;7;0.523488;0.680992;
224;8;0.525344;0.691168;
224;9;0.526240;0.682176;
224;10;0.525408;0.680832;
224;11;0.523808;0.682048;
224;12;0.526304;0.680416;
224;13;0.525440;0.688960;
224;14;0.524704;0.683616;
224;15;0.525440;0.680576;
224;16;0.524608;0.683136;
224;17;0.525280;0.684224;
224;18;0.525312;0.681312;
224;19;0.524704;0.684608;
224;20;0.525216;0.682752;
240;1;0.655680;0.822176;
240;2;0.655808;0.823328;
240;3;0.653664;0.823968;
240;4;0.655200;0.825024;
240;5;0.655488;0.877056;
240;6;0.663136;0.826240;
240;7;0.658112;0.822240;
240;8;0.653440;0.821856;
240;9;0.658304;0.903008;
240;10;0.664928;0.825152;
240;11;0.661472;0.823552;
240;12;0.653184;0.825568;
240;13;0.648512;0.823328;
240;14;0.653184;0.820992;
240;15;0.648960;0.822848;
240;16;0.650176;0.819840;
240;17;0.651424;0.827232;
240;18;0.661152;0.890720;
240;19;0.671552;0.888704;
240;20;0.657472;0.828128;
256;1;0.779744;0.965792;
256;2;0.777248;0.966592;
256;3;0.778240;0.960800;
256;4;0.778112;0.997376;
256;5;0.781504;0.965056;
256;6;0.778912;0.965632;
256;7;0.777856;0.964256;
256;8;0.776736;0.977024;
256;9;0.777568;0.962240;
256;10;0.775840;0.964320;
256;11;0.778144;0.961088;
256;12;0.779840;0.966432;
256;13;0.778368;0.962720;
256;14;0.782496;0.966208;
256;15;0.781664;0.962048;
256;16;0.780064;0.964480;
256;17;0.791968;1.043456;
256;18;0.789824;0.963104;
256;19;0.776288;0.964608;
256;20;0.776640;0.963392;
272;1;0.927136;1.138880;
272;2;0.929376;1.132576;
272;3;0.968480;1.133696;
272;4;0.926912;1.130464;
272;5;0.930592;1.134496;
272;6;0.928832;1.136864;
272;7;0.930592;1.133248;
272;8;0.928544;1.128352;
272;9;0.932448;1.131136;
272;10;0.931072;1.130560;
272;11;0.946016;1.188832;
272;12;0.938176;1.194752;
272;13;0.937760;1.131072;
272;14;0.933856;1.133888;
272;15;0.932800;1.132928;
272;16;0.931296;1.135136;
272;17;0.931616;1.209568;
272;18;0.947776;1.189408;
272;19;0.942944;1.187488;
272;20;0.928256;1.133184;
288;1;1.101184;1.371584;
288;2;1.099488;1.367968;
288;3;1.097440;1.441632;
288;4;1.104768;1.313856;
288;5;1.105184;1.316000;
288;6;1.108800;1.465984;
288;7;1.036352;1.248480;
288;8;1.027424;1.290848;
288;9;1.042464;1.305664;
288;10;1.034720;1.288288;
288;11;1.021728;1.242080;
288;12;1.022208;1.247072;
288;13;1.043136;1.294528;
288;14;1.044288;1.334048;
288;15;1.036704;1.243488;
288;16;1.023136;1.245728;
288;17;1.026752;1.301056;
288;18;1.023936;1.239840;
288;19;1.026144;1.244320;
288;20;1.026944;1.299648;
304;1;1.190304;1.501888;
304;2;1.189536;1.480928;
304;3;1.201664;1.433120;
304;4;1.204416;1.482144;
304;5;1.188800;1.427712;
304;6;1.189984;1.429344;
304;7;1.192672;1.433856;
304;8;1.190080;1.427904;
304;9;1.193280;1.433120;
304;10;1.190208;1.431680;
304;11;1.197888;1.483872;
304;12;1.191520;1.428000;
304;13;1.190048;1.498432;
304;14;1.201952;1.541024;
304;15;1.202080;1.479104;
304;16;1.189344;1.429568;
304;17;1.193216;1.428000;
304;18;1.201536;1.509312;
304;19;1.200800;1.430880;
304;20;1.190048;1.441472;
320;1;1.397952;1.650624;
320;2;1.383392;1.648288;
320;3;1.395776;1.652768;
320;4;1.389024;1.658208;
320;5;1.383296;1.708992;
320;6;1.352992;1.615968;
320;7;1.350688;1.618304;
320;8;1.352000;1.614432;
320;9;1.350272;1.619008;
320;10;1.351136;1.616928;
320;11;1.351072;1.805312;
320;12;1.356448;1.617248;
320;13;1.353952;1.615296;
320;14;1.350304;1.624512;
320;15;1.354080;1.638720;
320;16;1.359712;1.700960;
320;17;1.349344;1.614208;
320;18;1.348512;1.621408;
320;19;1.355328;1.613792;
320;20;1.361984;1.671040;
336;1;1.543072;1.887872;
336;2;1.560256;1.827328;
336;3;1.546848;1.843104;
336;4;1.562496;1.829024;
336;5;1.561024;1.826240;
336;6;1.542208;1.914880;
336;7;1.556160;1.827744;
336;8;1.572032;1.901184;
336;9;1.556352;1.844384;
336;10;1.560640;1.834752;
336;11;1.545472;1.843136;
336;12;1.557792;1.831904;
336;13;1.561344;1.899008;
336;14;1.540640;1.895488;
336;15;1.558560;1.852800;
336;16;1.566048;1.828032;
336;17;1.571776;1.829856;
336;18;1.547296;1.838368;
336;19;1.498656;1.825376;
336;20;1.504032;1.789408;
352;1;1.724032;2.029184;
352;2;1.719296;2.029536;
352;3;1.779200;2.024320;
352;4;1.728320;2.029952;
352;5;1.731168;2.100800;
352;6;1.730976;2.081152;
352;7;1.730144;2.058848;
352;8;1.731680;2.028640;
352;9;1.718912;2.049280;
352;10;1.723456;2.023104;
352;11;1.722592;2.831584;
352;12;1.722688;2.033184;
352;13;1.720128;2.028736;
352;14;1.729280;2.193536;
352;15;1.732544;2.030720;
352;16;1.724576;2.028704;
352;17;1.721600;2.033600;
352;18;1.724672;2.022336;
352;19;1.726240;2.032896;
352;20;1.727328;2.027136;
368;1;1.954272;2.280096;
368;2;1.954528;2.276128;
368;3;1.959200;2.274624;
368;4;1.952160;2.279424;
368;5;1.954592;2.333632;
368;6;1.955072;2.284864;
368;7;1.971520;2.299904;
368;8;1.951232;2.286496;
368;9;1.950720;2.287488;
368;10;1.958656;2.282976;
368;11;1.953056;2.278464;
368;12;1.949696;2.279488;
368;13;1.969792;2.279008;
368;14;1.962080;2.330208;
368;15;1.963296;2.281248;
368;16;1.954528;2.279936;
368;17;1.962976;2.277600;
368;18;1.959488;2.275136;
368;19;1.957408;2.283040;
368;20;1.958400;2.280416;
384;1;2.236640;2.575616;
384;2;2.222304;2.575168;
384;3;2.221824;2.647424;
384;4;2.232896;2.574432;
384;5;2.219840;2.572736;
384;6;2.230144;2.574080;
384;7;2.222048;2.583200;
384;8;2.220448;2.572224;
384;9;2.245696;2.544576;
384;10;2.207360;2.546432;
384;11;2.208352;2.568064;
384;12;2.206496;2.541408;
384;13;2.191872;2.544928;
384;14;2.194304;2.542688;
384;15;2.198112;2.543488;
384;16;2.198400;2.534592;
384;17;2.206208;2.548000;
384;18;2.199424;2.542976;
384;19;2.193440;2.545504;
384;20;2.193152;2.611424;
400;1;2.489184;2.926624;
400;2;2.482976;2.864256;
400;3;2.490144;2.922048;
400;4;2.493088;2.871008;
400;5;2.475456;2.858912;
400;6;2.494400;2.887104;
400;7;2.487232;2.864096;
400;8;2.487712;2.912480;
400;9;2.498208;2.907968;
400;10;2.499456;2.856320;
400;11;2.476288;2.900320;
400;12;2.487200;2.864192;
400;13;2.477600;2.866336;
400;14;2.495040;2.866912;
400;15;2.478432;2.849504;
400;16;2.477728;2.849504;
400;17;2.478368;2.870976;
400;18;2.479936;2.906624;
400;19;2.489632;2.848256;
400;20;2.490272;2.906528;
416;1;2.788544;3.257024;
416;2;2.787168;3.171264;
416;3;2.784928;3.190208;
416;4;2.777344;3.201952;
416;5;2.774240;3.204160;
416;6;2.777504;3.198144;
416;7;2.790272;3.201344;
416;8;2.777664;3.170912;
416;9;2.792992;3.179040;
416;10;2.778400;3.195040;
416;11;2.793920;3.188736;
416;12;2.792448;3.197856;
416;13;2.775424;3.197696;
416;14;2.778464;3.175424;
416;15;2.792288;3.191360;
416;16;2.779232;3.176288;
416;17;2.783744;3.171392;
416;18;2.781600;3.168832;
416;19;2.775808;3.173888;
416;20;2.789632;3.226464;
432;1;3.112768;3.643200;
432;2;3.113632;3.528128;
432;3;3.105728;3.696256;
432;4;3.128896;3.590240;
432;5;3.130208;3.622848;
432;6;3.115712;3.587328;
432;7;3.114240;3.589120;
432;8;3.125472;3.582624;
432;9;3.120160;3.551680;
432;10;3.119200;3.583520;
432;11;3.125568;3.564064;
432;12;3.118048;3.622816;
432;13;3.112224;3.540000;
432;14;3.130784;3.525344;
432;15;3.121856;3.558176;
432;16;3.118816;3.617376;
432;17;3.130912;3.612768;
432;18;3.110784;3.534528;
432;19;3.110208;3.560448;
432;20;3.222240;3.582144;
448;1;3.452384;3.994976;
448;2;3.458304;3.886944;
448;3;3.447168;3.885728;
448;4;3.454848;3.955584;
448;5;3.450880;3.946464;
448;6;3.452384;3.916032;
448;7;3.446656;3.920416;
448;8;3.444480;3.949920;
448;9;3.448448;3.911040;
448;10;3.448000;3.934784;
448;11;3.444864;3.920736;
448;12;3.456480;3.909824;
448;13;3.462464;3.918656;
448;14;3.441792;3.893408;
448;15;3.450720;3.892576;
448;16;3.452672;3.885088;
448;17;3.456832;3.885984;
448;18;3.454752;3.888064;
448;19;3.452160;3.906624;
448;20;3.447040;3.915232;
464;1;3.842656;4.349952;
464;2;3.835328;4.319744;
464;3;3.846816;4.361568;
464;4;3.835200;4.366784;
464;5;3.848832;4.359168;
464;6;3.836960;4.370176;
464;7;3.854784;4.329856;
464;8;3.836416;4.397856;
464;9;3.854688;4.338400;
464;10;3.844256;4.337152;
464;11;3.854784;4.342272;
464;12;3.842912;4.344576;
464;13;3.852992;4.327104;
464;14;3.849088;4.355040;
464;15;3.833504;4.386496;
464;16;3.840544;4.332896;
464;17;3.846464;4.342016;
464;18;3.845664;4.323040;
464;19;3.839872;4.335200;
464;20;3.831424;4.331360;
480;1;4.237536;4.833728;
480;2;4.236640;4.734496;
480;3;4.235584;4.737408;
480;4;4.230272;4.792800;
480;5;4.239360;4.762080;
480;6;4.245376;4.766496;
480;7;4.251136;4.756736;
480;8;4.244800;4.758624;
480;9;4.249184;4.799072;
480;10;4.246528;4.758624;
480;11;4.248416;4.760864;
480;12;4.245760;4.762176;
480;13;4.233696;4.765760;
480;14;4.242240;4.775776;
480;15;4.243904;4.751904;
480;16;4.245856;4.767904;
480;17;4.244064;4.757504;
480;18;4.243008;4.801408;
480;19;4.248384;4.753600;
480;20;4.239744;4.758368;
496;1;4.689088;5.290304;
496;2;4.681824;5.268352;
496;3;4.675008;5.266400;
496;4;4.679296;5.216928;
496;5;4.675520;5.219232;
496;6;4.676000;5.275008;
496;7;4.674336;5.216064;
496;8;4.678880;5.213312;
496;9;4.678656;5.214784;
496;10;4.731136;5.249632;
496;11;4.782720;5.264736;
496;12;4.672480;5.268992;
496;13;4.673216;5.255968;
496;14;4.688864;5.253792;
496;15;4.674560;5.279680;
496;16;4.678400;5.224512;
496;17;4.673600;5.216512;
496;18;4.681408;5.297856;
496;19;4.674880;5.256032;
496;20;4.676672;5.254848;
512;1;5.140704;5.701856;
512;2;5.127840;5.738656;
512;3;5.127392;5.753632;
512;4;5.139456;5.748480;
512;5;5.142592;5.715680;
512;6;5.136864;5.733888;
512;7;5.135808;5.711328;
512;8;5.144544;5.723968;
512;9;5.126400;5.748096;
512;10;5.131072;5.765440;
512;11;5.124800;5.747360;
512;12;5.133824;5.751456;
512;13;5.153408;5.714176;
512;14;5.132480;5.715680;
512;15;5.145696;5.726880;
512;16;5.135232;5.763360;
512;17;5.145696;5.769952;
512;18;5.133952;5.720160;
512;19;5.138816;5.714528;
512;20;5.129888;5.753952;
528;1;5.666912;6.284544;
528;2;5.624064;6.244896;
528;3;5.622048;6.243488;
528;4;5.634720;6.357056;
528;5;5.634080;6.257312;
528;6;5.623456;6.258880;
528;7;5.632896;6.252320;
528;8;5.631936;6.322560;
528;9;5.624704;6.284832;
528;10;5.637280;6.234208;
528;11;5.618464;6.235200;
528;12;5.620416;6.278112;
528;13;5.614496;6.299392;
528;14;5.618176;6.313280;
528;15;5.618784;6.321856;
528;16;5.628736;6.284512;
528;17;5.616384;6.252448;
528;18;5.620608;6.244480;
528;19;5.633856;6.252864;
528;20;5.622784;6.326272;
544;1;6.161088;7.006272;
544;2;6.166464;6.828224;
544;3;6.167456;6.870048;
544;4;6.172832;6.802208;
544;5;6.161344;6.800704;
544;6;6.151360;6.807872;
544;7;6.158528;6.800160;
544;8;6.150080;6.860800;
544;9;6.152576;6.841920;
544;10;6.164672;6.832608;
544;11;6.157408;6.801248;
544;12;6.154560;6.808992;
544;13;6.156000;6.826816;
544;14;6.170016;6.873664;
544;15;6.218368;6.844288;
544;16;6.277760;6.803648;
544;17;6.156768;6.859424;
544;18;6.156864;6.800512;
544;19;6.157984;6.861984;
544;20;6.164544;6.812160;
560;1;6.757280;7.419104;
560;2;6.682016;7.409120;
560;3;6.681952;7.419456;
560;4;6.703872;7.452640;
560;5;6.680992;7.411136;
560;6;6.680352;7.419232;
560;7;6.694976;7.444768;
560;8;6.717440;7.361856;
560;9;6.713504;7.384320;
560;10;6.685152;7.397760;
560;11;6.721536;7.450720;
560;12;6.685888;7.429760;
560;13;6.704800;7.425824;
560;14;6.702656;7.403584;
560;15;6.680864;7.409344;
560;16;6.685856;7.449888;
560;17;6.725664;7.443200;
560;18;6.688416;7.388640;
560;19;6.720096;7.475264;
560;20;6.698656;7.467648;
576;1;7.277184;8.069536;
576;2;7.281248;8.062848;
576;3;7.299264;8.032608;
576;4;7.274464;7.999424;
576;5;7.281600;8.003296;
576;6;7.286816;8.004576;
576;7;7.291168;8.021984;
576;8;7.288768;8.048288;
576;9;7.289472;8.134720;
576;10;7.287136;8.115936;
576;11;7.287360;8.143840;
576;12;7.288032;8.136992;
576;13;7.295424;8.135456;
576;14;7.288544;8.169024;
576;15;7.316064;8.141856;
576;16;7.285248;8.098240;
576;17;7.296736;8.126848;
576;18;7.296192;8.139648;
576;19;7.298912;8.046464;
576;20;7.279616;8.027264;
592;1;7.892896;8.748768;
592;2;7.883936;8.737888;
592;3;7.900320;8.801088;
592;4;7.911232;8.733152;
592;5;7.896352;8.760320;
592;6;7.895296;8.786176;
592;7;7.907328;8.763616;
592;8;7.897248;8.671936;
592;9;7.890848;8.732640;
592;10;7.900448;8.801984;
592;11;7.898688;8.764416;
592;12;7.904576;8.929312;
592;13;7.900032;8.696512;
592;14;7.894368;8.716672;
592;15;7.891744;8.656800;
592;16;7.884064;8.644896;
592;17;7.905728;8.734656;
592;18;7.895712;8.694720;
592;19;7.890400;8.721280;
592;20;7.896672;8.757248;
608;1;8.578720;9.495744;
608;2;8.552992;9.368416;
608;3;8.571648;9.410816;
608;4;8.559040;9.390176;
608;5;8.547232;9.410528;
608;6;8.568128;9.445376;
608;7;8.569568;9.423968;
608;8;8.570848;9.400224;
608;9;8.537632;9.357344;
608;10;8.545472;9.344064;
608;11;8.545376;9.426976;
608;12;8.560128;9.431488;
608;13;8.553184;9.509536;
608;14;8.544672;9.351808;
608;15;8.543072;9.362880;
608;16;8.543808;9.413664;
608;17;8.546656;9.412864;
608;18;8.547136;9.383872;
608;19;8.540672;9.390720;
608;20;8.559712;9.373440;
624;1;9.283104;10.226912;
624;2;9.247712;10.269984;
624;3;9.230016;10.089920;
624;4;9.244448;10.154176;
624;5;9.226240;10.070784;
624;6;9.229280;10.060352;
624;7;9.251936;10.091264;
624;8;9.231232;10.053088;
624;9;9.232704;10.175776;
624;10;9.255872;10.438112;
624;11;9.246272;10.248256;
624;12;9.237632;10.245504;
624;13;9.228416;10.201152;
624;14;9.233344;10.112448;
624;15;9.233376;10.065728;
624;16;9.226784;10.056672;
624;17;9.240896;10.087616;
624;18;9.232256;10.066016;
624;19;9.235328;10.073504;
624;20;9.239040;10.118336;
640;1;10.006528;10.884768;
640;2;9.966048;10.852992;
640;3;9.963872;10.821504;
640;4;9.963200;10.883040;
640;5;9.954016;10.953536;
640;6;9.961696;11.092608;
640;7;9.980736;10.926752;
640;8;9.971648;10.916768;
640;9;9.971776;10.902784;
640;10;9.972416;10.997664;
640;11;9.952128;10.852224;
640;12;9.982240;10.896736;
640;13;9.961632;10.974592;
640;14;9.966336;10.910272;
640;15;9.968384;10.912864;
640;16;9.965536;10.911360;
640;17;9.954912;10.953088;
640;18;9.959968;11.246688;
640;19;9.974432;11.105728;
640;20;9.950688;10.894016;
656;1;10.726240;11.693984;
656;2;10.733504;11.765632;
656;3;10.734880;11.744224;
656;4;10.715456;11.693376;
656;5;10.731456;11.695808;
656;6;10.727712;11.707232;
656;7;10.715104;11.724096;
656;8;10.717536;11.727456;
656;9;10.741120;11.723968;
656;10;10.782080;11.735936;
656;11;10.741152;11.696544;
656;12;10.723392;12.141696;
656;13;10.723264;11.735936;
656;14;10.725056;11.723680;
656;15;10.723936;11.731168;
656;16;10.735616;11.746784;
656;17;10.734784;11.727520;
656;18;10.727616;11.667168;
656;19;10.720000;11.712032;
656;20;10.728896;11.768480;
672;1;11.533088;12.644576;
672;2;11.503424;12.564000;
672;3;11.545952;12.595520;
672;4;11.496896;12.640896;
672;5;11.502880;12.635392;
672;6;11.539392;12.583392;
672;7;11.527552;12.607968;
672;8;11.539776;12.650240;
672;9;11.538208;12.641152;
672;10;11.529984;12.652960;
672;11;11.519488;12.577568;
672;12;11.519360;12.546464;
672;13;11.522528;12.692448;
672;14;11.532480;12.615680;
672;15;11.505408;12.572096;
672;16;11.516096;12.587360;
672;17;11.512672;12.670080;
672;18;11.513632;12.564448;
672;19;11.525696;12.599328;
672;20;11.522784;12.618720;
688;1;12.410016;13.397024;
688;2;12.368704;13.505824;
688;3;12.370400;13.527392;
688;4;12.379296;13.441504;
688;5;12.360800;13.417472;
688;6;12.366304;13.462528;
688;7;12.359040;13.539200;
688;8;12.381056;13.498016;
688;9;12.354336;13.416320;
688;10;12.380224;13.490208;
688;11;12.381312;13.557696;
688;12;12.378016;13.530912;
688;13;12.369120;13.494560;
688;14;12.376096;13.415680;
688;15;12.360064;13.464704;
688;16;12.350208;13.555040;
688;17;12.376192;13.480000;
688;18;12.372064;13.443168;
688;19;12.358400;13.625312;
688;20;12.381888;13.428736;
704;1;13.275936;14.400320;
704;2;13.251232;14.432608;
704;3;13.233984;14.410656;
704;4;13.270112;14.394592;
704;5;13.239168;14.419040;
704;6;13.255488;14.376512;
704;7;13.264320;14.370432;
704;8;13.235072;14.344288;
704;9;13.249408;14.362528;
704;10;13.253120;14.330560;
704;11;13.237024;14.409408;
704;12;13.233664;14.359360;
704;13;13.247104;14.372544;
704;14;13.245184;14.457472;
704;15;13.345952;14.328192;
704;16;13.226880;14.351328;
704;17;13.235936;14.308800;
704;18;13.245600;14.411680;
704;19;13.276448;14.323136;
704;20;13.256896;14.532736;
720;1;14.211104;15.359136;
720;2;14.154720;15.275168;
720;3;14.164544;15.283744;
720;4;14.164736;15.325536;
720;5;14.179456;15.411904;
720;6;14.165664;15.340512;
720;7;14.150944;15.336896;
720;8;14.145536;15.314624;
720;9;14.148960;15.316640;
720;10;14.141152;15.293760;
720;11;14.169600;15.414176;
720;12;14.148640;15.400384;
720;13;14.155616;15.384256;
720;14;14.156704;15.408352;
720;15;14.157792;15.287584;
720;16;14.146720;15.461344;
720;17;14.137568;15.422336;
720;18;14.173664;15.442400;
720;19;14.157888;15.301472;
720;20;14.148640;15.458400;
736;1;15.158400;16.449440;
736;2;15.118976;16.514240;
736;3;15.109344;16.531073;
736;4;15.114272;16.472576;
736;5;15.137408;16.499617;
736;6;15.094432;16.473824;
736;7;15.103968;16.483999;
736;8;15.098816;16.464064;
736;9;15.104032;16.307680;
736;10;15.102848;16.409569;
736;11;15.106688;16.361471;
736;12;15.106304;16.311424;
736;13;15.098496;16.328352;
736;14;15.102016;16.349504;
736;15;15.100640;16.256544;
736;16;15.098400;16.322945;
736;17;15.098976;16.320801;
736;18;15.103488;16.318657;
736;19;15.108064;16.325312;
736;20;15.097952;16.361536;
752;1;16.158655;17.384447;
752;2;16.115488;17.367104;
752;3;16.104576;17.355968;
752;4;16.106400;17.430529;
752;5;16.113056;17.305696;
752;6;16.106176;17.352833;
752;7;16.102240;17.367489;
752;8;16.106625;17.380640;
